a_x,a_y,a_z,w_x,w_y,w_z
1.0967999999999445,0.5483999999999722,0.21935999999999242,0.5483999999999722,1.6451999999999602,1.0967999999999445
1.0971999999999444,0.5485999999999722,0.21943999999999242,0.5485999999999722,1.6457999999999602,1.0971999999999444
1.0975999999999444,0.5487999999999722,0.21951999999999242,0.5487999999999722,1.6463999999999601,1.0975999999999444
1.0979999999999444,0.5489999999999722,0.2195999999999924,0.5489999999999722,1.64699999999996,1.0979999999999444
1.0983999999999443,0.5491999999999722,0.2196799999999924,0.5491999999999722,1.64759999999996,1.0983999999999443
1.0987999999999443,0.5493999999999721,0.2197599999999924,0.5493999999999721,1.64819999999996,1.0987999999999443
1.0991999999999442,0.5495999999999721,0.2198399999999924,0.5495999999999721,1.6487999999999599,1.0991999999999442
1.0995999999999442,0.5497999999999721,0.2199199999999924,0.5497999999999721,1.6493999999999598,1.0995999999999442
1.0999999999999441,0.5499999999999721,0.2199999999999924,0.5499999999999721,1.6499999999999597,1.0999999999999441
1.100399999999944,0.550199999999972,0.2200799999999924,0.550199999999972,1.6505999999999597,1.100399999999944
1.100799999999944,0.550399999999972,0.2201599999999924,0.550399999999972,1.6511999999999596,1.100799999999944
1.101199999999944,0.550599999999972,0.2202399999999924,0.550599999999972,1.6517999999999595,1.101199999999944
1.101599999999944,0.550799999999972,0.22031999999999238,0.550799999999972,1.6523999999999595,1.101599999999944
1.101999999999944,0.550999999999972,0.22039999999999238,0.550999999999972,1.6529999999999594,1.101999999999944
1.1023999999999439,0.5511999999999719,0.22047999999999238,0.5511999999999719,1.6535999999999593,1.1023999999999439
1.1027999999999438,0.5513999999999719,0.22055999999999237,0.5513999999999719,1.6541999999999593,1.1027999999999438
1.1031999999999438,0.5515999999999719,0.22063999999999237,0.5515999999999719,1.6547999999999592,1.1031999999999438
1.1035999999999437,0.5517999999999719,0.22071999999999237,0.5517999999999719,1.6553999999999591,1.1035999999999437
1.1039999999999437,0.5519999999999718,0.22079999999999236,0.5519999999999718,1.655999999999959,1.1039999999999437
1.1043999999999436,0.5521999999999718,0.22087999999999236,0.5521999999999718,1.656599999999959,1.1043999999999436
1.1047999999999436,0.5523999999999718,0.22095999999999236,0.5523999999999718,1.657199999999959,1.1047999999999436
1.1051999999999436,0.5525999999999718,0.22103999999999235,0.5525999999999718,1.6577999999999589,1.1051999999999436
1.1055999999999435,0.5527999999999718,0.22111999999999235,0.5527999999999718,1.6583999999999588,1.1055999999999435
1.1059999999999435,0.5529999999999717,0.22119999999999235,0.5529999999999717,1.6589999999999587,1.1059999999999435
1.1063999999999434,0.5531999999999717,0.22127999999999234,0.5531999999999717,1.6595999999999587,1.1063999999999434
1.1067999999999434,0.5533999999999717,0.22135999999999234,0.5533999999999717,1.6601999999999586,1.1067999999999434
1.1071999999999433,0.5535999999999717,0.22143999999999234,0.5535999999999717,1.6607999999999585,1.1071999999999433
1.1075999999999433,0.5537999999999716,0.22151999999999233,0.5537999999999716,1.6613999999999585,1.1075999999999433
1.1079999999999433,0.5539999999999716,0.22159999999999233,0.5539999999999716,1.6619999999999584,1.1079999999999433
1.1083999999999432,0.5541999999999716,0.22167999999999233,0.5541999999999716,1.6625999999999583,1.1083999999999432
1.1087999999999432,0.5543999999999716,0.22175999999999232,0.5543999999999716,1.6631999999999583,1.1087999999999432
1.1091999999999431,0.5545999999999716,0.22183999999999232,0.5545999999999716,1.6637999999999582,1.1091999999999431
1.109599999999943,0.5547999999999715,0.22191999999999232,0.5547999999999715,1.6643999999999581,1.109599999999943
1.109999999999943,0.5549999999999715,0.22199999999999231,0.5549999999999715,1.664999999999958,1.109999999999943
1.110399999999943,0.5551999999999715,0.2220799999999923,0.5551999999999715,1.665599999999958,1.110399999999943
1.110799999999943,0.5553999999999715,0.2221599999999923,0.5553999999999715,1.666199999999958,1.110799999999943
1.111199999999943,0.5555999999999715,0.2222399999999923,0.5555999999999715,1.6667999999999579,1.111199999999943
1.1115999999999429,0.5557999999999714,0.2223199999999923,0.5557999999999714,1.6673999999999578,1.1115999999999429
1.1119999999999428,0.5559999999999714,0.2223999999999923,0.5559999999999714,1.6679999999999577,1.1119999999999428
1.1123999999999428,0.5561999999999714,0.2224799999999923,0.5561999999999714,1.6685999999999577,1.1123999999999428
1.1127999999999427,0.5563999999999714,0.2225599999999923,0.5563999999999714,1.6691999999999576,1.1127999999999427
1.1131999999999427,0.5565999999999713,0.2226399999999923,0.5565999999999713,1.6697999999999575,1.1131999999999427
1.1135999999999426,0.5567999999999713,0.22271999999999229,0.5567999999999713,1.6703999999999575,1.1135999999999426
1.1139999999999426,0.5569999999999713,0.22279999999999228,0.5569999999999713,1.6709999999999574,1.1139999999999426
1.1143999999999425,0.5571999999999713,0.22287999999999228,0.5571999999999713,1.6715999999999573,1.1143999999999425
1.1147999999999425,0.5573999999999713,0.22295999999999228,0.5573999999999713,1.6721999999999573,1.1147999999999425
1.1151999999999425,0.5575999999999712,0.22303999999999227,0.5575999999999712,1.6727999999999572,1.1151999999999425
1.1155999999999424,0.5577999999999712,0.22311999999999227,0.5577999999999712,1.6733999999999571,1.1155999999999424
1.1159999999999424,0.5579999999999712,0.22319999999999227,0.5579999999999712,1.673999999999957,1.1159999999999424
1.1163999999999423,0.5581999999999712,0.22327999999999226,0.5581999999999712,1.674599999999957,1.1163999999999423
1.1167999999999423,0.5583999999999711,0.22335999999999226,0.5583999999999711,1.675199999999957,1.1167999999999423
1.1171999999999422,0.5585999999999711,0.22343999999999226,0.5585999999999711,1.6757999999999569,1.1171999999999422
1.1175999999999422,0.5587999999999711,0.22351999999999225,0.5587999999999711,1.6763999999999568,1.1175999999999422
1.1179999999999422,0.5589999999999711,0.22359999999999225,0.5589999999999711,1.6769999999999567,1.1179999999999422
1.118399999999942,0.559199999999971,0.22367999999999225,0.559199999999971,1.6775999999999567,1.118399999999942
1.118799999999942,0.559399999999971,0.22375999999999224,0.559399999999971,1.6781999999999566,1.118799999999942
1.119199999999942,0.559599999999971,0.22383999999999224,0.559599999999971,1.6787999999999565,1.119199999999942
1.119599999999942,0.559799999999971,0.22391999999999224,0.559799999999971,1.6793999999999565,1.119599999999942
1.119999999999942,0.559999999999971,0.22399999999999223,0.559999999999971,1.6799999999999564,1.119999999999942
1.1203999999999419,0.5601999999999709,0.22407999999999223,0.5601999999999709,1.6805999999999564,1.1203999999999419
1.1207999999999418,0.5603999999999709,0.22415999999999223,0.5603999999999709,1.6811999999999563,1.1207999999999418
1.1211999999999418,0.5605999999999709,0.22423999999999222,0.5605999999999709,1.6817999999999562,1.1211999999999418
1.1215999999999418,0.5607999999999709,0.22431999999999222,0.5607999999999709,1.6823999999999562,1.1215999999999418
1.1219999999999417,0.5609999999999709,0.22439999999999222,0.5609999999999709,1.682999999999956,1.1219999999999417
1.1223999999999417,0.5611999999999708,0.2244799999999922,0.5611999999999708,1.683599999999956,1.1223999999999417
1.1227999999999416,0.5613999999999708,0.2245599999999922,0.5613999999999708,1.684199999999956,1.1227999999999416
1.1231999999999416,0.5615999999999708,0.2246399999999922,0.5615999999999708,1.6847999999999559,1.1231999999999416
1.1235999999999415,0.5617999999999708,0.2247199999999922,0.5617999999999708,1.6853999999999558,1.1235999999999415
1.1239999999999415,0.5619999999999707,0.2247999999999922,0.5619999999999707,1.6859999999999558,1.1239999999999415
1.1243999999999414,0.5621999999999707,0.2248799999999922,0.5621999999999707,1.6865999999999557,1.1243999999999414
1.1247999999999414,0.5623999999999707,0.2249599999999922,0.5623999999999707,1.6871999999999556,1.1247999999999414
1.1251999999999414,0.5625999999999707,0.2250399999999922,0.5625999999999707,1.6877999999999556,1.1251999999999414
1.1255999999999413,0.5627999999999707,0.2251199999999922,0.5627999999999707,1.6883999999999555,1.1255999999999413
1.1259999999999413,0.5629999999999706,0.22519999999999218,0.5629999999999706,1.6889999999999554,1.1259999999999413
1.1263999999999412,0.5631999999999706,0.22527999999999218,0.5631999999999706,1.6895999999999554,1.1263999999999412
1.1267999999999412,0.5633999999999706,0.22535999999999218,0.5633999999999706,1.6901999999999553,1.1267999999999412
1.1271999999999411,0.5635999999999706,0.22543999999999217,0.5635999999999706,1.6907999999999552,1.1271999999999411
1.127599999999941,0.5637999999999705,0.22551999999999217,0.5637999999999705,1.6913999999999552,1.127599999999941
1.127999999999941,0.5639999999999705,0.22559999999999217,0.5639999999999705,1.691999999999955,1.127999999999941
1.128399999999941,0.5641999999999705,0.22567999999999216,0.5641999999999705,1.692599999999955,1.128399999999941
1.128799999999941,0.5643999999999705,0.22575999999999216,0.5643999999999705,1.693199999999955,1.128799999999941
1.129199999999941,0.5645999999999705,0.22583999999999216,0.5645999999999705,1.693799999999955,1.129199999999941
1.1295999999999409,0.5647999999999704,0.22591999999999215,0.5647999999999704,1.6943999999999548,1.1295999999999409
1.1299999999999408,0.5649999999999704,0.22599999999999215,0.5649999999999704,1.6949999999999548,1.1299999999999408
1.1303999999999408,0.5651999999999704,0.22607999999999215,0.5651999999999704,1.6955999999999547,1.1303999999999408
1.1307999999999407,0.5653999999999704,0.22615999999999215,0.5653999999999704,1.6961999999999546,1.1307999999999407
1.1311999999999407,0.5655999999999703,0.22623999999999214,0.5655999999999703,1.6967999999999546,1.1311999999999407
1.1315999999999407,0.5657999999999703,0.22631999999999214,0.5657999999999703,1.6973999999999545,1.1315999999999407
1.1319999999999406,0.5659999999999703,0.22639999999999214,0.5659999999999703,1.6979999999999544,1.1319999999999406
1.1323999999999406,0.5661999999999703,0.22647999999999213,0.5661999999999703,1.6985999999999544,1.1323999999999406
1.1327999999999405,0.5663999999999703,0.22655999999999213,0.5663999999999703,1.6991999999999543,1.1327999999999405
1.1331999999999405,0.5665999999999702,0.22663999999999213,0.5665999999999702,1.6997999999999542,1.1331999999999405
1.1335999999999404,0.5667999999999702,0.22671999999999212,0.5667999999999702,1.7003999999999542,1.1335999999999404
1.1339999999999404,0.5669999999999702,0.22679999999999212,0.5669999999999702,1.700999999999954,1.1339999999999404
1.1343999999999403,0.5671999999999702,0.22687999999999212,0.5671999999999702,1.701599999999954,1.1343999999999403
1.1347999999999403,0.5673999999999702,0.2269599999999921,0.5673999999999702,1.702199999999954,1.1347999999999403
1.1351999999999403,0.5675999999999701,0.2270399999999921,0.5675999999999701,1.702799999999954,1.1351999999999403
1.1355999999999402,0.5677999999999701,0.2271199999999921,0.5677999999999701,1.7033999999999538,1.1355999999999402
1.1359999999999402,0.5679999999999701,0.2271999999999921,0.5679999999999701,1.7039999999999538,1.1359999999999402
1.1363999999999401,0.5681999999999701,0.2272799999999921,0.5681999999999701,1.7045999999999537,1.1363999999999401
1.13679999999994,0.56839999999997,0.2273599999999921,0.56839999999997,1.7051999999999536,1.13679999999994
1.13719999999994,0.56859999999997,0.2274399999999921,0.56859999999997,1.7057999999999536,1.13719999999994
1.13759999999994,0.56879999999997,0.2275199999999921,0.56879999999997,1.7063999999999535,1.13759999999994
1.13799999999994,0.56899999999997,0.2275999999999921,0.56899999999997,1.7069999999999534,1.13799999999994
1.13839999999994,0.56919999999997,0.22767999999999208,0.56919999999997,1.7075999999999534,1.13839999999994
1.1387999999999399,0.5693999999999699,0.22775999999999208,0.5693999999999699,1.7081999999999533,1.1387999999999399
1.1391999999999398,0.5695999999999699,0.22783999999999208,0.5695999999999699,1.7087999999999532,1.1391999999999398
1.1395999999999398,0.5697999999999699,0.22791999999999207,0.5697999999999699,1.7093999999999532,1.1395999999999398
1.1399999999999397,0.5699999999999699,0.22799999999999207,0.5699999999999699,1.7099999999999531,1.1399999999999397
1.1403999999999397,0.5701999999999698,0.22807999999999207,0.5701999999999698,1.710599999999953,1.1403999999999397
1.1407999999999396,0.5703999999999698,0.22815999999999206,0.5703999999999698,1.711199999999953,1.1407999999999396
1.1411999999999396,0.5705999999999698,0.22823999999999206,0.5705999999999698,1.711799999999953,1.1411999999999396
1.1415999999999396,0.5707999999999698,0.22831999999999206,0.5707999999999698,1.7123999999999528,1.1415999999999396
1.1419999999999395,0.5709999999999698,0.22839999999999205,0.5709999999999698,1.7129999999999528,1.1419999999999395
1.1423999999999395,0.5711999999999697,0.22847999999999205,0.5711999999999697,1.7135999999999527,1.1423999999999395
1.1427999999999394,0.5713999999999697,0.22855999999999205,0.5713999999999697,1.7141999999999527,1.1427999999999394
1.1431999999999394,0.5715999999999697,0.22863999999999204,0.5715999999999697,1.7147999999999526,1.1431999999999394
1.1435999999999393,0.5717999999999697,0.22871999999999204,0.5717999999999697,1.7153999999999525,1.1435999999999393
1.1439999999999393,0.5719999999999696,0.22879999999999204,0.5719999999999696,1.7159999999999525,1.1439999999999393
1.1443999999999392,0.5721999999999696,0.22887999999999203,0.5721999999999696,1.7165999999999524,1.1443999999999392
1.1447999999999392,0.5723999999999696,0.22895999999999203,0.5723999999999696,1.7171999999999523,1.1447999999999392
1.1451999999999392,0.5725999999999696,0.22903999999999203,0.5725999999999696,1.7177999999999523,1.1451999999999392
1.1455999999999391,0.5727999999999696,0.22911999999999202,0.5727999999999696,1.7183999999999522,1.1455999999999391
1.145999999999939,0.5729999999999695,0.22919999999999202,0.5729999999999695,1.7189999999999521,1.145999999999939
1.146399999999939,0.5731999999999695,0.22927999999999202,0.5731999999999695,1.719599999999952,1.146399999999939
1.146799999999939,0.5733999999999695,0.22935999999999201,0.5733999999999695,1.720199999999952,1.146799999999939
1.147199999999939,0.5735999999999695,0.229439999999992,0.5735999999999695,1.720799999999952,1.147199999999939
1.147599999999939,0.5737999999999694,0.229519999999992,0.5737999999999694,1.7213999999999519,1.147599999999939
1.1479999999999388,0.5739999999999694,0.229599999999992,0.5739999999999694,1.7219999999999518,1.1479999999999388
1.1483999999999388,0.5741999999999694,0.229679999999992,0.5741999999999694,1.7225999999999517,1.1483999999999388
1.1487999999999388,0.5743999999999694,0.229759999999992,0.5743999999999694,1.7231999999999517,1.1487999999999388
1.1491999999999387,0.5745999999999694,0.229839999999992,0.5745999999999694,1.7237999999999516,1.1491999999999387
1.1495999999999387,0.5747999999999693,0.229919999999992,0.5747999999999693,1.7243999999999515,1.1495999999999387
1.1499999999999386,0.5749999999999693,0.229999999999992,0.5749999999999693,1.7249999999999515,1.1499999999999386
1.1503999999999386,0.5751999999999693,0.23007999999999199,0.5751999999999693,1.7255999999999514,1.1503999999999386
1.1507999999999385,0.5753999999999693,0.23015999999999198,0.5753999999999693,1.7261999999999513,1.1507999999999385
1.1511999999999385,0.5755999999999692,0.23023999999999198,0.5755999999999692,1.7267999999999513,1.1511999999999385
1.1515999999999385,0.5757999999999692,0.23031999999999198,0.5757999999999692,1.7273999999999512,1.1515999999999385
1.1519999999999384,0.5759999999999692,0.23039999999999197,0.5759999999999692,1.7279999999999511,1.1519999999999384
1.1523999999999384,0.5761999999999692,0.23047999999999197,0.5761999999999692,1.728599999999951,1.1523999999999384
1.1527999999999383,0.5763999999999692,0.23055999999999197,0.5763999999999692,1.729199999999951,1.1527999999999383
1.1531999999999383,0.5765999999999691,0.23063999999999196,0.5765999999999691,1.729799999999951,1.1531999999999383
1.1535999999999382,0.5767999999999691,0.23071999999999196,0.5767999999999691,1.7303999999999509,1.1535999999999382
1.1539999999999382,0.5769999999999691,0.23079999999999196,0.5769999999999691,1.7309999999999508,1.1539999999999382
1.1543999999999381,0.5771999999999691,0.23087999999999195,0.5771999999999691,1.7315999999999507,1.1543999999999381
1.154799999999938,0.577399999999969,0.23095999999999195,0.577399999999969,1.7321999999999507,1.154799999999938
1.155199999999938,0.577599999999969,0.23103999999999195,0.577599999999969,1.7327999999999506,1.155199999999938
1.155599999999938,0.577799999999969,0.23111999999999194,0.577799999999969,1.7333999999999505,1.155599999999938
1.155999999999938,0.577999999999969,0.23119999999999194,0.577999999999969,1.7339999999999505,1.155999999999938
1.156399999999938,0.578199999999969,0.23127999999999194,0.578199999999969,1.7345999999999504,1.156399999999938
1.1567999999999379,0.5783999999999689,0.23135999999999193,0.5783999999999689,1.7351999999999503,1.1567999999999379
1.1571999999999378,0.5785999999999689,0.23143999999999193,0.5785999999999689,1.7357999999999503,1.1571999999999378
1.1575999999999378,0.5787999999999689,0.23151999999999193,0.5787999999999689,1.7363999999999502,1.1575999999999378
1.1579999999999377,0.5789999999999689,0.23159999999999192,0.5789999999999689,1.7369999999999501,1.1579999999999377
1.1583999999999377,0.5791999999999689,0.23167999999999192,0.5791999999999689,1.73759999999995,1.1583999999999377
1.1587999999999377,0.5793999999999688,0.23175999999999192,0.5793999999999688,1.73819999999995,1.1587999999999377
1.1591999999999376,0.5795999999999688,0.2318399999999919,0.5795999999999688,1.73879999999995,1.1591999999999376
1.1595999999999376,0.5797999999999688,0.2319199999999919,0.5797999999999688,1.7393999999999499,1.1595999999999376
1.1599999999999375,0.5799999999999688,0.2319999999999919,0.5799999999999688,1.7399999999999498,1.1599999999999375
1.1603999999999375,0.5801999999999687,0.2320799999999919,0.5801999999999687,1.7405999999999497,1.1603999999999375
1.1607999999999374,0.5803999999999687,0.2321599999999919,0.5803999999999687,1.7411999999999497,1.1607999999999374
1.1611999999999374,0.5805999999999687,0.2322399999999919,0.5805999999999687,1.7417999999999496,1.1611999999999374
1.1615999999999373,0.5807999999999687,0.2323199999999919,0.5807999999999687,1.7423999999999495,1.1615999999999373
1.1619999999999373,0.5809999999999687,0.2323999999999919,0.5809999999999687,1.7429999999999495,1.1619999999999373
1.1623999999999373,0.5811999999999686,0.2324799999999919,0.5811999999999686,1.7435999999999494,1.1623999999999373
1.1627999999999372,0.5813999999999686,0.23255999999999188,0.5813999999999686,1.7441999999999493,1.1627999999999372
1.1631999999999372,0.5815999999999686,0.23263999999999188,0.5815999999999686,1.7447999999999493,1.1631999999999372
1.1635999999999371,0.5817999999999686,0.23271999999999188,0.5817999999999686,1.7453999999999492,1.1635999999999371
1.163999999999937,0.5819999999999685,0.23279999999999187,0.5819999999999685,1.7459999999999491,1.163999999999937
1.164399999999937,0.5821999999999685,0.23287999999999187,0.5821999999999685,1.746599999999949,1.164399999999937
1.164799999999937,0.5823999999999685,0.23295999999999187,0.5823999999999685,1.747199999999949,1.164799999999937
1.165199999999937,0.5825999999999685,0.23303999999999186,0.5825999999999685,1.747799999999949,1.165199999999937
1.165599999999937,0.5827999999999685,0.23311999999999186,0.5827999999999685,1.7483999999999489,1.165599999999937
1.1659999999999369,0.5829999999999684,0.23319999999999186,0.5829999999999684,1.7489999999999488,1.1659999999999369
1.1663999999999368,0.5831999999999684,0.23327999999999185,0.5831999999999684,1.7495999999999488,1.1663999999999368
1.1667999999999368,0.5833999999999684,0.23335999999999185,0.5833999999999684,1.7501999999999487,1.1667999999999368
1.1671999999999367,0.5835999999999684,0.23343999999999185,0.5835999999999684,1.7507999999999486,1.1671999999999367
1.1675999999999367,0.5837999999999683,0.23351999999999185,0.5837999999999683,1.7513999999999486,1.1675999999999367
1.1679999999999366,0.5839999999999683,0.23359999999999184,0.5839999999999683,1.7519999999999485,1.1679999999999366
1.1683999999999366,0.5841999999999683,0.23367999999999184,0.5841999999999683,1.7525999999999484,1.1683999999999366
1.1687999999999366,0.5843999999999683,0.23375999999999184,0.5843999999999683,1.7531999999999484,1.1687999999999366
1.1691999999999365,0.5845999999999683,0.23383999999999183,0.5845999999999683,1.7537999999999483,1.1691999999999365
1.1695999999999365,0.5847999999999682,0.23391999999999183,0.5847999999999682,1.7543999999999482,1.1695999999999365
1.1699999999999364,0.5849999999999682,0.23399999999999183,0.5849999999999682,1.7549999999999482,1.1699999999999364
1.1703999999999364,0.5851999999999682,0.23407999999999182,0.5851999999999682,1.755599999999948,1.1703999999999364
1.1707999999999363,0.5853999999999682,0.23415999999999182,0.5853999999999682,1.756199999999948,1.1707999999999363
1.1711999999999363,0.5855999999999681,0.23423999999999182,0.5855999999999681,1.756799999999948,1.1711999999999363
1.1715999999999362,0.5857999999999681,0.2343199999999918,0.5857999999999681,1.757399999999948,1.1715999999999362
1.1719999999999362,0.5859999999999681,0.2343999999999918,0.5859999999999681,1.7579999999999478,1.1719999999999362
1.1723999999999362,0.5861999999999681,0.2344799999999918,0.5861999999999681,1.7585999999999478,1.1723999999999362
1.1727999999999361,0.5863999999999681,0.2345599999999918,0.5863999999999681,1.7591999999999477,1.1727999999999361
1.173199999999936,0.586599999999968,0.2346399999999918,0.586599999999968,1.7597999999999476,1.173199999999936
1.173599999999936,0.586799999999968,0.2347199999999918,0.586799999999968,1.7603999999999476,1.173599999999936
1.173999999999936,0.586999999999968,0.2347999999999918,0.586999999999968,1.7609999999999475,1.173999999999936
1.174399999999936,0.587199999999968,0.2348799999999918,0.587199999999968,1.7615999999999474,1.174399999999936
1.174799999999936,0.587399999999968,0.2349599999999918,0.587399999999968,1.7621999999999474,1.174799999999936
1.1751999999999359,0.5875999999999679,0.23503999999999178,0.5875999999999679,1.7627999999999473,1.1751999999999359
1.1755999999999358,0.5877999999999679,0.23511999999999178,0.5877999999999679,1.7633999999999472,1.1755999999999358
1.1759999999999358,0.5879999999999679,0.23519999999999178,0.5879999999999679,1.7639999999999472,1.1759999999999358
1.1763999999999357,0.5881999999999679,0.23527999999999177,0.5881999999999679,1.764599999999947,1.1763999999999357
1.1767999999999357,0.5883999999999678,0.23535999999999177,0.5883999999999678,1.765199999999947,1.1767999999999357
1.1771999999999356,0.5885999999999678,0.23543999999999177,0.5885999999999678,1.765799999999947,1.1771999999999356
1.1775999999999356,0.5887999999999678,0.23551999999999176,0.5887999999999678,1.766399999999947,1.1775999999999356
1.1779999999999355,0.5889999999999678,0.23559999999999176,0.5889999999999678,1.7669999999999468,1.1779999999999355
1.1783999999999355,0.5891999999999677,0.23567999999999176,0.5891999999999677,1.7675999999999468,1.1783999999999355
1.1787999999999355,0.5893999999999677,0.23575999999999175,0.5893999999999677,1.7681999999999467,1.1787999999999355
1.1791999999999354,0.5895999999999677,0.23583999999999175,0.5895999999999677,1.7687999999999466,1.1791999999999354
1.1795999999999354,0.5897999999999677,0.23591999999999175,0.5897999999999677,1.7693999999999466,1.1795999999999354
1.1799999999999353,0.5899999999999677,0.23599999999999174,0.5899999999999677,1.7699999999999465,1.1799999999999353
1.1803999999999353,0.5901999999999676,0.23607999999999174,0.5901999999999676,1.7705999999999464,1.1803999999999353
1.1807999999999352,0.5903999999999676,0.23615999999999174,0.5903999999999676,1.7711999999999464,1.1807999999999352
1.1811999999999352,0.5905999999999676,0.23623999999999173,0.5905999999999676,1.7717999999999463,1.1811999999999352
1.1815999999999351,0.5907999999999676,0.23631999999999173,0.5907999999999676,1.7723999999999462,1.1815999999999351
1.181999999999935,0.5909999999999676,0.23639999999999173,0.5909999999999676,1.7729999999999462,1.181999999999935
1.182399999999935,0.5911999999999675,0.23647999999999172,0.5911999999999675,1.773599999999946,1.182399999999935
1.182799999999935,0.5913999999999675,0.23655999999999172,0.5913999999999675,1.774199999999946,1.182799999999935
1.183199999999935,0.5915999999999675,0.23663999999999172,0.5915999999999675,1.774799999999946,1.183199999999935
1.183599999999935,0.5917999999999675,0.23671999999999171,0.5917999999999675,1.775399999999946,1.183599999999935
1.1839999999999349,0.5919999999999674,0.2367999999999917,0.5919999999999674,1.7759999999999458,1.1839999999999349
1.1843999999999348,0.5921999999999674,0.2368799999999917,0.5921999999999674,1.7765999999999458,1.1843999999999348
1.1847999999999348,0.5923999999999674,0.2369599999999917,0.5923999999999674,1.7771999999999457,1.1847999999999348
1.1851999999999348,0.5925999999999674,0.2370399999999917,0.5925999999999674,1.7777999999999456,1.1851999999999348
1.1855999999999347,0.5927999999999674,0.2371199999999917,0.5927999999999674,1.7783999999999456,1.1855999999999347
1.1859999999999347,0.5929999999999673,0.2371999999999917,0.5929999999999673,1.7789999999999455,1.1859999999999347
1.1863999999999346,0.5931999999999673,0.2372799999999917,0.5931999999999673,1.7795999999999454,1.1863999999999346
1.1867999999999346,0.5933999999999673,0.2373599999999917,0.5933999999999673,1.7801999999999454,1.1867999999999346
1.1871999999999345,0.5935999999999673,0.23743999999999169,0.5935999999999673,1.7807999999999453,1.1871999999999345
1.1875999999999345,0.5937999999999672,0.23751999999999168,0.5937999999999672,1.7813999999999452,1.1875999999999345
1.1879999999999344,0.5939999999999672,0.23759999999999168,0.5939999999999672,1.7819999999999452,1.1879999999999344
1.1883999999999344,0.5941999999999672,0.23767999999999168,0.5941999999999672,1.7825999999999451,1.1883999999999344
1.1887999999999344,0.5943999999999672,0.23775999999999167,0.5943999999999672,1.783199999999945,1.1887999999999344
1.1891999999999343,0.5945999999999672,0.23783999999999167,0.5945999999999672,1.783799999999945,1.1891999999999343
1.1895999999999343,0.5947999999999671,0.23791999999999167,0.5947999999999671,1.784399999999945,1.1895999999999343
1.1899999999999342,0.5949999999999671,0.23799999999999166,0.5949999999999671,1.7849999999999449,1.1899999999999342
1.1903999999999342,0.5951999999999671,0.23807999999999166,0.5951999999999671,1.7855999999999448,1.1903999999999342
1.1907999999999341,0.5953999999999671,0.23815999999999166,0.5953999999999671,1.7861999999999447,1.1907999999999341
1.191199999999934,0.595599999999967,0.23823999999999165,0.595599999999967,1.7867999999999447,1.191199999999934
1.191599999999934,0.595799999999967,0.23831999999999165,0.595799999999967,1.7873999999999446,1.191599999999934
1.191999999999934,0.595999999999967,0.23839999999999165,0.595999999999967,1.7879999999999445,1.191999999999934
1.192399999999934,0.596199999999967,0.23847999999999164,0.596199999999967,1.7885999999999445,1.192399999999934
1.192799999999934,0.596399999999967,0.23855999999999164,0.596399999999967,1.7891999999999444,1.192799999999934
1.1931999999999339,0.5965999999999669,0.23863999999999164,0.5965999999999669,1.7897999999999443,1.1931999999999339
1.1935999999999338,0.5967999999999669,0.23871999999999163,0.5967999999999669,1.7903999999999443,1.1935999999999338
1.1939999999999338,0.5969999999999669,0.23879999999999163,0.5969999999999669,1.7909999999999442,1.1939999999999338
1.1943999999999337,0.5971999999999669,0.23887999999999163,0.5971999999999669,1.7915999999999441,1.1943999999999337
1.1947999999999337,0.5973999999999668,0.23895999999999162,0.5973999999999668,1.792199999999944,1.1947999999999337
1.1951999999999336,0.5975999999999668,0.23903999999999162,0.5975999999999668,1.792799999999944,1.1951999999999336
1.1955999999999336,0.5977999999999668,0.23911999999999162,0.5977999999999668,1.793399999999944,1.1955999999999336
1.1959999999999336,0.5979999999999668,0.2391999999999916,0.5979999999999668,1.7939999999999439,1.1959999999999336
1.1963999999999335,0.5981999999999668,0.2392799999999916,0.5981999999999668,1.7945999999999438,1.1963999999999335
1.1967999999999335,0.5983999999999667,0.2393599999999916,0.5983999999999667,1.7951999999999437,1.1967999999999335
1.1971999999999334,0.5985999999999667,0.2394399999999916,0.5985999999999667,1.7957999999999437,1.1971999999999334
1.1975999999999334,0.5987999999999667,0.2395199999999916,0.5987999999999667,1.7963999999999436,1.1975999999999334
1.1979999999999333,0.5989999999999667,0.2395999999999916,0.5989999999999667,1.7969999999999435,1.1979999999999333
1.1983999999999333,0.5991999999999666,0.2396799999999916,0.5991999999999666,1.7975999999999435,1.1983999999999333
1.1987999999999333,0.5993999999999666,0.2397599999999916,0.5993999999999666,1.7981999999999434,1.1987999999999333
1.1991999999999332,0.5995999999999666,0.2398399999999916,0.5995999999999666,1.7987999999999433,1.1991999999999332
1.1995999999999332,0.5997999999999666,0.23991999999999158,0.5997999999999666,1.7993999999999433,1.1995999999999332
1.1999999999999331,0.5999999999999666,0.23999999999999158,0.5999999999999666,1.7999999999999432,1.1999999999999331
1.200399999999933,0.6001999999999665,0.24007999999999158,0.6001999999999665,1.8005999999999431,1.200399999999933
1.200799999999933,0.6003999999999665,0.24015999999999157,0.6003999999999665,1.801199999999943,1.200799999999933
1.201199999999933,0.6005999999999665,0.24023999999999157,0.6005999999999665,1.801799999999943,1.201199999999933
1.201599999999933,0.6007999999999665,0.24031999999999157,0.6007999999999665,1.802399999999943,1.201599999999933
